date,datetime,SPOSTMIN,SACTMIN,DAYOFWEEK
7/1/2018,7/1/2018 20:29,210,,Sunday
7/1/2018,7/1/2018 20:37,210,,Sunday
7/1/2018,7/1/2018 20:38,210,,Sunday
7/1/2018,7/1/2018 20:44,210,,Sunday
7/1/2018,7/1/2018 20:51,210,,Sunday
7/1/2018,7/1/2018 20:58,210,,Sunday
7/1/2018,7/1/2018 20:59,210,,Sunday
7/1/2018,7/1/2018 21:02,210,,Sunday
7/1/2018,7/1/2018 21:09,210,,Sunday
7/1/2018,7/1/2018 21:16,210,,Sunday
7/1/2018,7/1/2018 21:23,210,,Sunday
7/1/2018,7/1/2018 21:28,210,,Sunday
7/1/2018,7/1/2018 21:29,210,,Sunday
7/1/2018,7/1/2018 21:37,210,,Sunday
7/1/2018,7/1/2018 21:44,135,,Sunday
7/1/2018,7/1/2018 21:51,135,,Sunday
7/1/2018,7/1/2018 20:38,,75,Sunday
7/1/2018,7/1/2018 21:02,,55,Sunday
7/1/2018,7/1/2018 21:58,135,,Sunday
7/1/2018,7/1/2018 22:02,135,,Sunday
7/1/2018,7/1/2018 22:03,135,,Sunday
7/1/2018,7/1/2018 22:09,135,,Sunday
7/1/2018,7/1/2018 22:16,135,,Sunday
7/1/2018,7/1/2018 22:23,135,,Sunday
7/1/2018,7/1/2018 22:29,135,,Sunday
7/1/2018,7/1/2018 22:37,-999,,Sunday
7/1/2018,7/1/2018 22:05,,33,Sunday
7/1/2018,7/1/2018 22:44,-999,,Sunday
7/1/2018,7/1/2018 22:51,-999,,Sunday
7/1/2018,7/1/2018 22:58,-999,,Sunday
7/1/2018,7/1/2018 23:02,-999,,Sunday
7/1/2018,7/1/2018 23:09,-999,,Sunday
7/2/2018,7/2/2018 6:16,-999,,Monday
7/2/2018,7/2/2018 6:23,-999,,Monday
7/2/2018,7/2/2018 6:29,-999,,Monday
7/2/2018,7/2/2018 6:37,-999,,Monday
7/2/2018,7/2/2018 6:44,-999,,Monday
7/2/2018,7/2/2018 6:51,5,,Monday
7/2/2018,7/2/2018 6:58,55,,Monday
7/2/2018,7/2/2018 7:02,90,,Monday
7/2/2018,7/2/2018 7:09,120,,Monday
7/2/2018,7/2/2018 7:11,120,,Monday
7/2/2018,7/2/2018 7:16,120,,Monday
7/2/2018,7/2/2018 7:23,140,,Monday
7/2/2018,7/2/2018 6:57,,26,Monday
7/2/2018,7/2/2018 7:25,140,,Monday
7/2/2018,7/2/2018 7:29,140,,Monday
7/2/2018,7/2/2018 7:37,125,,Monday
