date,datetime,SPOSTMIN,SACTMIN,DAYOFWEEK
11/20/2017,11/20/2017 15:17,130,,Monday
11/20/2017,11/20/2017 15:24,130,,Monday
11/20/2017,11/20/2017 15:32,130,,Monday
11/20/2017,11/20/2017 15:38,130,,Monday
11/20/2017,11/20/2017 15:45,130,,Monday
11/20/2017,11/20/2017 15:52,130,,Monday
11/20/2017,11/20/2017 15:59,130,,Monday
11/20/2017,11/20/2017 16:03,130,,Monday
11/20/2017,11/20/2017 16:10,130,,Monday
11/20/2017,11/20/2017 16:17,130,,Monday
11/20/2017,11/20/2017 16:26,130,,Monday
11/20/2017,11/20/2017 16:30,130,,Monday
11/20/2017,11/20/2017 16:38,130,,Monday
11/20/2017,11/20/2017 16:45,130,,Monday
11/20/2017,11/20/2017 16:54,130,,Monday
11/20/2017,11/20/2017 16:59,130,,Monday
11/20/2017,11/20/2017 17:05,130,,Monday
11/20/2017,11/20/2017 17:10,130,,Monday
11/20/2017,11/20/2017 17:17,130,,Monday
11/20/2017,11/20/2017 17:24,130,,Monday
11/20/2017,11/20/2017 17:30,130,,Monday
11/20/2017,11/20/2017 17:40,130,,Monday
11/20/2017,11/20/2017 17:45,130,,Monday
11/20/2017,11/20/2017 17:54,130,,Monday
11/20/2017,11/20/2017 17:59,130,,Monday
11/20/2017,11/20/2017 18:03,130,,Monday
11/20/2017,11/20/2017 18:10,130,,Monday
11/20/2017,11/20/2017 18:21,115,,Monday
11/20/2017,11/20/2017 18:26,115,,Monday
11/20/2017,11/20/2017 18:30,115,,Monday
11/20/2017,11/20/2017 18:38,115,,Monday
11/20/2017,11/20/2017 18:45,115,,Monday
11/20/2017,11/20/2017 18:52,115,,Monday
11/20/2017,11/20/2017 18:59,115,,Monday
11/20/2017,11/20/2017 19:03,115,,Monday
11/20/2017,11/20/2017 19:12,115,,Monday
11/20/2017,11/20/2017 19:19,115,,Monday
11/20/2017,11/20/2017 19:24,115,,Monday
11/20/2017,11/20/2017 19:30,115,,Monday
11/20/2017,11/20/2017 19:38,115,,Monday
11/20/2017,11/20/2017 19:45,115,,Monday
11/20/2017,11/20/2017 19:54,115,,Monday
11/20/2017,11/20/2017 19:59,115,,Monday
11/20/2017,11/20/2017 20:03,115,,Monday
11/20/2017,11/20/2017 20:12,115,,Monday
11/20/2017,11/20/2017 20:17,115,,Monday
11/20/2017,11/20/2017 20:24,115,,Monday
11/20/2017,11/20/2017 20:30,115,,Monday
11/20/2017,11/20/2017 20:38,115,,Monday
11/20/2017,11/20/2017 20:45,115,,Monday
11/20/2017,11/20/2017 20:52,115,,Monday
11/20/2017,11/20/2017 20:59,115,,Monday
11/20/2017,11/20/2017 21:03,115,,Monday
11/20/2017,11/20/2017 21:14,115,,Monday
11/20/2017,11/20/2017 21:17,115,,Monday
11/20/2017,11/20/2017 21:24,115,,Monday
11/20/2017,11/20/2017 21:30,115,,Monday
11/20/2017,11/20/2017 21:38,90,,Monday
11/20/2017,11/20/2017 21:45,70,,Monday
11/20/2017,11/20/2017 21:56,30,,Monday
11/20/2017,11/20/2017 21:59,30,,Monday
11/20/2017,11/20/2017 22:05,-999,,Monday
11/21/2017,11/21/2017 7:54,25,,Tuesday
11/21/2017,11/21/2017 8:09,45,,Tuesday
11/21/2017,11/21/2017 8:17,30,,Tuesday
11/21/2017,11/21/2017 8:18,30,,Tuesday
11/21/2017,11/21/2017 8:20,30,,Tuesday
11/21/2017,11/21/2017 8:25,45,,Tuesday
11/21/2017,11/21/2017 8:30,45,,Tuesday
11/21/2017,11/21/2017 8:34,45,,Tuesday
11/21/2017,11/21/2017 8:42,60,,Tuesday
11/21/2017,11/21/2017 8:47,60,,Tuesday
11/21/2017,11/21/2017 8:51,60,,Tuesday
11/21/2017,11/21/2017 8:59,60,,Tuesday
11/21/2017,11/21/2017 9:00,60,,Tuesday
11/21/2017,11/21/2017 8:43,,20,Tuesday
11/21/2017,11/21/2017 9:07,45,,Tuesday
11/21/2017,11/21/2017 9:12,45,,Tuesday
11/21/2017,11/21/2017 9:17,45,,Tuesday
11/21/2017,11/21/2017 9:28,60,,Tuesday
11/21/2017,11/21/2017 9:35,95,,Tuesday
11/21/2017,11/21/2017 9:36,120,,Tuesday
11/21/2017,11/21/2017 9:42,120,,Tuesday
11/21/2017,11/21/2017 9:47,-999,,Tuesday
11/21/2017,11/21/2017 10:05,-999,,Tuesday
11/21/2017,11/21/2017 10:08,-999,,Tuesday
11/21/2017,11/21/2017 10:12,135,,Tuesday
11/21/2017,11/21/2017 10:26,135,,Tuesday
11/21/2017,11/21/2017 10:30,135,,Tuesday
11/21/2017,11/21/2017 10:31,135,,Tuesday
11/21/2017,11/21/2017 10:35,135,,Tuesday
11/21/2017,11/21/2017 10:38,135,,Tuesday
11/21/2017,11/21/2017 10:47,135,,Tuesday
11/21/2017,11/21/2017 10:56,120,,Tuesday
11/21/2017,11/21/2017 10:59,120,,Tuesday
11/21/2017,11/21/2017 11:10,120,,Tuesday
11/21/2017,11/21/2017 11:21,130,,Tuesday
11/21/2017,11/21/2017 11:23,130,,Tuesday
11/21/2017,11/21/2017 11:28,130,,Tuesday
11/21/2017,11/21/2017 11:30,130,,Tuesday
11/21/2017,11/21/2017 11:38,110,,Tuesday
11/21/2017,11/21/2017 11:47,110,,Tuesday
11/21/2017,11/21/2017 11:54,110,,Tuesday
11/21/2017,11/21/2017 11:59,110,,Tuesday
11/21/2017,11/21/2017 12:05,110,,Tuesday
11/21/2017,11/21/2017 12:10,105,,Tuesday
11/21/2017,11/21/2017 12:26,105,,Tuesday
11/21/2017,11/21/2017 12:35,115,,Tuesday
11/21/2017,11/21/2017 12:44,115,,Tuesday
11/21/2017,11/21/2017 12:54,115,,Tuesday
11/21/2017,11/21/2017 13:03,115,,Tuesday
11/21/2017,11/21/2017 13:05,115,,Tuesday
11/21/2017,11/21/2017 13:08,115,,Tuesday
11/21/2017,11/21/2017 13:10,115,,Tuesday
11/21/2017,11/21/2017 13:12,115,,Tuesday
11/21/2017,11/21/2017 13:22,115,,Tuesday
11/21/2017,11/21/2017 13:24,115,,Tuesday
11/21/2017,11/21/2017 13:41,115,,Tuesday
11/21/2017,11/21/2017 13:51,115,,Tuesday
11/21/2017,11/21/2017 13:58,115,,Tuesday
11/21/2017,11/21/2017 14:02,115,,Tuesday
11/21/2017,11/21/2017 14:05,115,,Tuesday
11/21/2017,11/21/2017 14:18,115,,Tuesday
11/21/2017,11/21/2017 14:21,115,,Tuesday
11/21/2017,11/21/2017 14:36,115,,Tuesday
11/21/2017,11/21/2017 14:37,115,,Tuesday
11/21/2017,11/21/2017 14:42,115,,Tuesday
11/21/2017,11/21/2017 14:45,115,,Tuesday
11/21/2017,11/21/2017 14:49,115,,Tuesday
11/21/2017,11/21/2017 14:54,115,,Tuesday
11/21/2017,11/21/2017 14:59,115,,Tuesday
11/21/2017,11/21/2017 15:03,115,,Tuesday
11/21/2017,11/21/2017 15:10,115,,Tuesday
11/21/2017,11/21/2017 15:17,115,,Tuesday
11/21/2017,11/21/2017 15:26,115,,Tuesday
11/21/2017,11/21/2017 15:32,115,,Tuesday
11/21/2017,11/21/2017 15:40,115,,Tuesday
11/21/2017,11/21/2017 15:44,115,,Tuesday
11/21/2017,11/21/2017 15:45,115,,Tuesday
11/21/2017,11/21/2017 15:54,115,,Tuesday
11/21/2017,11/21/2017 15:59,115,,Tuesday
11/21/2017,11/21/2017 16:03,115,,Tuesday
11/21/2017,11/21/2017 16:16,115,,Tuesday
11/21/2017,11/21/2017 16:19,115,,Tuesday
11/21/2017,11/21/2017 16:24,115,,Tuesday
11/21/2017,11/21/2017 16:32,115,,Tuesday
11/21/2017,11/21/2017 16:38,115,,Tuesday
11/21/2017,11/21/2017 16:45,105,,Tuesday
11/21/2017,11/21/2017 16:49,105,,Tuesday
11/21/2017,11/21/2017 16:56,95,,Tuesday
11/21/2017,11/21/2017 17:03,95,,Tuesday
11/21/2017,11/21/2017 17:03,95,,Tuesday
11/21/2017,11/21/2017 17:10,95,,Tuesday
11/21/2017,11/21/2017 17:19,95,,Tuesday
11/21/2017,11/21/2017 17:24,95,,Tuesday
11/21/2017,11/21/2017 17:32,105,,Tuesday
11/21/2017,11/21/2017 17:40,105,,Tuesday
11/21/2017,11/21/2017 17:45,105,,Tuesday
11/21/2017,11/21/2017 17:54,105,,Tuesday
11/21/2017,11/21/2017 17:59,105,,Tuesday
11/21/2017,11/21/2017 18:05,105,,Tuesday
11/21/2017,11/21/2017 18:20,105,,Tuesday
11/21/2017,11/21/2017 18:21,105,,Tuesday
11/21/2017,11/21/2017 18:24,105,,Tuesday
11/21/2017,11/21/2017 18:36,105,,Tuesday
11/21/2017,11/21/2017 18:38,105,,Tuesday
11/21/2017,11/21/2017 18:45,105,,Tuesday
11/21/2017,11/21/2017 18:52,105,,Tuesday
11/21/2017,11/21/2017 18:59,105,,Tuesday
11/21/2017,11/21/2017 19:05,105,,Tuesday
11/21/2017,11/21/2017 19:06,115,,Tuesday
11/21/2017,11/21/2017 19:12,115,,Tuesday
11/21/2017,11/21/2017 19:21,115,,Tuesday
11/21/2017,11/21/2017 19:26,115,,Tuesday
11/21/2017,11/21/2017 19:32,115,,Tuesday
11/21/2017,11/21/2017 19:42,115,,Tuesday
11/21/2017,11/21/2017 19:47,115,,Tuesday
11/21/2017,11/21/2017 19:56,115,,Tuesday
11/21/2017,11/21/2017 20:05,115,,Tuesday
11/21/2017,11/21/2017 20:09,115,,Tuesday
11/21/2017,11/21/2017 20:12,115,,Tuesday
11/21/2017,11/21/2017 20:17,105,,Tuesday
11/21/2017,11/21/2017 20:24,105,,Tuesday
11/21/2017,11/21/2017 20:32,90,,Tuesday
11/21/2017,11/21/2017 20:38,90,,Tuesday
11/21/2017,11/21/2017 20:47,90,,Tuesday
11/21/2017,11/21/2017 20:54,75,,Tuesday
11/21/2017,11/21/2017 21:05,60,,Tuesday
11/21/2017,11/21/2017 21:05,60,,Tuesday
11/21/2017,11/21/2017 21:10,50,,Tuesday
11/21/2017,11/21/2017 21:25,40,,Tuesday
11/21/2017,11/21/2017 21:26,40,,Tuesday
11/21/2017,11/21/2017 21:30,40,,Tuesday
11/21/2017,11/21/2017 21:40,50,,Tuesday
11/21/2017,11/21/2017 21:45,30,,Tuesday
11/21/2017,11/21/2017 21:52,30,,Tuesday
11/21/2017,11/21/2017 22:03,20,,Tuesday
11/21/2017,11/21/2017 22:07,-999,,Tuesday
11/22/2017,11/22/2017 7:52,5,,Wednesday
11/22/2017,11/22/2017 8:01,20,,Wednesday
11/22/2017,11/22/2017 8:05,20,,Wednesday
11/22/2017,11/22/2017 8:10,25,,Wednesday
11/22/2017,11/22/2017 8:02,,13,Wednesday
11/22/2017,11/22/2017 8:17,35,,Wednesday
11/22/2017,11/22/2017 8:25,65,,Wednesday
11/22/2017,11/22/2017 8:26,60,,Wednesday
11/22/2017,11/22/2017 8:34,80,,Wednesday
11/22/2017,11/22/2017 8:36,100,,Wednesday
11/22/2017,11/22/2017 8:38,105,,Wednesday
11/22/2017,11/22/2017 8:41,110,,Wednesday
11/22/2017,11/22/2017 8:43,115,,Wednesday
11/22/2017,11/22/2017 8:45,110,,Wednesday
11/22/2017,11/22/2017 8:46,110,,Wednesday
11/22/2017,11/22/2017 8:54,130,,Wednesday
11/22/2017,11/22/2017 8:59,130,,Wednesday
11/22/2017,11/22/2017 9:09,120,,Wednesday
11/22/2017,11/22/2017 9:16,120,,Wednesday
11/22/2017,11/22/2017 9:19,120,,Wednesday
11/22/2017,11/22/2017 9:24,115,,Wednesday
11/22/2017,11/22/2017 9:34,120,,Wednesday
11/22/2017,11/22/2017 8:38,,59,Wednesday
11/22/2017,11/22/2017 9:38,125,,Wednesday
11/22/2017,11/22/2017 9:49,125,,Wednesday
11/22/2017,11/22/2017 9:54,125,,Wednesday
11/22/2017,11/22/2017 9:59,125,,Wednesday
11/22/2017,11/22/2017 10:03,125,,Wednesday
11/22/2017,11/22/2017 10:10,125,,Wednesday
11/22/2017,11/22/2017 10:19,125,,Wednesday
11/22/2017,11/22/2017 10:26,125,,Wednesday
11/22/2017,11/22/2017 10:30,125,,Wednesday
11/22/2017,11/22/2017 10:40,135,,Wednesday
11/22/2017,11/22/2017 10:45,135,,Wednesday
11/22/2017,11/22/2017 10:58,135,,Wednesday
11/22/2017,11/22/2017 11:01,135,,Wednesday
11/22/2017,11/22/2017 11:09,135,,Wednesday
11/22/2017,11/22/2017 11:12,135,,Wednesday
11/22/2017,11/22/2017 11:19,135,,Wednesday
11/22/2017,11/22/2017 11:24,135,,Wednesday
11/22/2017,11/22/2017 11:36,135,,Wednesday
11/22/2017,11/22/2017 11:40,135,,Wednesday
11/22/2017,11/22/2017 11:45,135,,Wednesday
11/22/2017,11/22/2017 11:56,120,,Wednesday
11/22/2017,11/22/2017 12:01,120,,Wednesday
11/22/2017,11/22/2017 12:05,120,,Wednesday
11/22/2017,11/22/2017 12:10,110,,Wednesday
11/22/2017,11/22/2017 12:17,110,,Wednesday
11/22/2017,11/22/2017 12:26,110,,Wednesday
11/22/2017,11/22/2017 12:30,110,,Wednesday
11/22/2017,11/22/2017 12:38,110,,Wednesday
11/22/2017,11/22/2017 12:45,110,,Wednesday
11/22/2017,11/22/2017 12:52,110,,Wednesday
11/22/2017,11/22/2017 13:01,110,,Wednesday
11/22/2017,11/22/2017 13:07,110,,Wednesday
11/22/2017,11/22/2017 13:10,110,,Wednesday
11/22/2017,11/22/2017 13:21,110,,Wednesday
11/22/2017,11/22/2017 13:32,110,,Wednesday
11/22/2017,11/22/2017 13:35,110,,Wednesday
11/22/2017,11/22/2017 13:38,110,,Wednesday
11/22/2017,11/22/2017 13:49,120,,Wednesday
11/22/2017,11/22/2017 13:58,120,,Wednesday
11/22/2017,11/22/2017 14:01,120,,Wednesday
11/22/2017,11/22/2017 14:03,120,,Wednesday
11/22/2017,11/22/2017 14:10,120,,Wednesday
11/22/2017,11/22/2017 14:21,135,,Wednesday
11/22/2017,11/22/2017 14:26,145,,Wednesday
11/22/2017,11/22/2017 14:30,145,,Wednesday
11/22/2017,11/22/2017 14:44,175,,Wednesday
11/22/2017,11/22/2017 14:51,175,,Wednesday
11/22/2017,11/22/2017 14:52,175,,Wednesday
11/22/2017,11/22/2017 15:03,175,,Wednesday
11/22/2017,11/22/2017 15:05,180,,Wednesday
11/22/2017,11/22/2017 15:10,180,,Wednesday
11/22/2017,11/22/2017 15:17,180,,Wednesday
11/22/2017,11/22/2017 15:30,160,,Wednesday
11/22/2017,11/22/2017 15:36,160,,Wednesday
11/22/2017,11/22/2017 15:38,160,,Wednesday
11/22/2017,11/22/2017 15:45,160,,Wednesday
11/22/2017,11/22/2017 15:52,160,,Wednesday
11/22/2017,11/22/2017 15:59,140,,Wednesday
11/22/2017,11/22/2017 16:07,130,,Wednesday
11/22/2017,11/22/2017 16:10,130,,Wednesday
11/22/2017,11/22/2017 16:13,130,,Wednesday
11/22/2017,11/22/2017 16:24,130,,Wednesday
11/22/2017,11/22/2017 16:28,130,,Wednesday
11/22/2017,11/22/2017 16:30,130,,Wednesday
11/22/2017,11/22/2017 16:42,130,,Wednesday
11/22/2017,11/22/2017 16:51,130,,Wednesday
11/22/2017,11/22/2017 16:54,130,,Wednesday
11/22/2017,11/22/2017 16:59,130,,Wednesday
11/22/2017,11/22/2017 17:03,130,,Wednesday
11/22/2017,11/22/2017 17:10,130,,Wednesday
11/22/2017,11/22/2017 17:25,130,,Wednesday
11/22/2017,11/22/2017 17:26,130,,Wednesday
11/22/2017,11/22/2017 17:30,120,,Wednesday
11/22/2017,11/22/2017 17:38,120,,Wednesday
11/22/2017,11/22/2017 16:07,,92,Wednesday
11/22/2017,11/22/2017 17:47,120,,Wednesday
11/22/2017,11/22/2017 17:52,120,,Wednesday
11/22/2017,11/22/2017 17:59,120,,Wednesday
11/22/2017,11/22/2017 18:11,120,,Wednesday
11/22/2017,11/22/2017 18:14,120,,Wednesday
11/22/2017,11/22/2017 18:17,120,,Wednesday
11/22/2017,11/22/2017 18:26,120,,Wednesday
11/22/2017,11/22/2017 18:30,120,,Wednesday
11/22/2017,11/22/2017 18:44,120,,Wednesday
11/22/2017,11/22/2017 18:51,135,,Wednesday
11/22/2017,11/22/2017 18:54,135,,Wednesday
11/22/2017,11/22/2017 18:59,135,,Wednesday
11/22/2017,11/22/2017 19:07,135,,Wednesday
11/22/2017,11/22/2017 19:16,110,,Wednesday
11/22/2017,11/22/2017 19:17,110,,Wednesday
11/22/2017,11/22/2017 19:26,90,,Wednesday
11/22/2017,11/22/2017 19:32,90,,Wednesday
11/22/2017,11/22/2017 19:40,120,,Wednesday
11/22/2017,11/22/2017 19:45,120,,Wednesday
11/22/2017,11/22/2017 19:54,115,,Wednesday
11/22/2017,11/22/2017 19:59,115,,Wednesday
11/22/2017,11/22/2017 20:05,115,,Wednesday
11/22/2017,11/22/2017 20:10,115,,Wednesday
11/22/2017,11/22/2017 20:19,105,,Wednesday
11/22/2017,11/22/2017 20:30,105,,Wednesday
11/22/2017,11/22/2017 20:34,105,,Wednesday
11/22/2017,11/22/2017 20:38,95,,Wednesday
11/22/2017,11/22/2017 20:47,80,,Wednesday
11/22/2017,11/22/2017 20:52,80,,Wednesday
11/22/2017,11/22/2017 21:01,80,,Wednesday
11/22/2017,11/22/2017 21:03,80,,Wednesday
11/22/2017,11/22/2017 21:12,75,,Wednesday
11/22/2017,11/22/2017 21:17,75,,Wednesday
11/22/2017,11/22/2017 20:38,,41,Wednesday
11/22/2017,11/22/2017 21:24,60,,Wednesday
11/22/2017,11/22/2017 21:36,50,,Wednesday
11/22/2017,11/22/2017 21:40,45,,Wednesday
11/22/2017,11/22/2017 21:47,45,,Wednesday
11/22/2017,11/22/2017 21:52,45,,Wednesday
11/22/2017,11/22/2017 22:03,-999,,Wednesday
11/22/2017,11/22/2017 22:03,-999,,Wednesday
11/23/2017,11/23/2017 7:56,15,,Thursday
11/23/2017,11/23/2017 7:58,15,,Thursday
11/23/2017,11/23/2017 8:03,15,,Thursday
11/23/2017,11/23/2017 8:10,30,,Thursday
11/23/2017,11/23/2017 8:11,30,,Thursday
11/23/2017,11/23/2017 8:15,30,,Thursday
11/23/2017,11/23/2017 8:16,30,,Thursday
11/23/2017,11/23/2017 8:18,40,,Thursday
11/23/2017,11/23/2017 8:19,40,,Thursday
11/23/2017,11/23/2017 8:21,40,,Thursday
11/23/2017,11/23/2017 8:26,60,,Thursday
11/23/2017,11/23/2017 8:32,60,,Thursday
11/23/2017,11/23/2017 8:38,70,,Thursday
11/23/2017,11/23/2017 8:40,70,,Thursday
11/23/2017,11/23/2017 8:45,70,,Thursday
11/23/2017,11/23/2017 8:52,70,,Thursday
11/23/2017,11/23/2017 9:03,70,,Thursday
11/23/2017,11/23/2017 9:07,70,,Thursday
11/23/2017,11/23/2017 9:07,70,,Thursday
11/23/2017,11/23/2017 9:10,70,,Thursday
11/23/2017,11/23/2017 9:19,70,,Thursday
11/23/2017,11/23/2017 9:24,80,,Thursday
11/23/2017,11/23/2017 9:32,80,,Thursday
11/23/2017,11/23/2017 9:38,70,,Thursday
11/23/2017,11/23/2017 9:45,70,,Thursday
11/23/2017,11/23/2017 10:01,70,,Thursday
11/23/2017,11/23/2017 10:02,70,,Thursday
11/23/2017,11/23/2017 10:03,70,,Thursday
11/23/2017,11/23/2017 10:12,70,,Thursday
11/23/2017,11/23/2017 10:17,70,,Thursday
11/23/2017,11/23/2017 10:26,70,,Thursday
11/23/2017,11/23/2017 10:34,70,,Thursday
11/23/2017,11/23/2017 10:38,70,,Thursday
11/23/2017,11/23/2017 10:49,90,,Thursday
11/23/2017,11/23/2017 10:56,90,,Thursday
11/23/2017,11/23/2017 11:01,90,,Thursday
11/23/2017,11/23/2017 11:03,90,,Thursday
11/23/2017,11/23/2017 11:10,90,,Thursday
11/23/2017,11/23/2017 11:23,90,,Thursday
11/23/2017,11/23/2017 11:28,90,,Thursday
11/23/2017,11/23/2017 11:34,90,,Thursday
11/23/2017,11/23/2017 11:38,105,,Thursday
11/23/2017,11/23/2017 11:45,105,,Thursday
11/23/2017,11/23/2017 11:54,105,,Thursday
11/23/2017,11/23/2017 11:59,105,,Thursday
11/23/2017,11/23/2017 12:07,120,,Thursday
11/23/2017,11/23/2017 12:10,120,,Thursday
11/23/2017,11/23/2017 12:19,120,,Thursday
11/23/2017,11/23/2017 12:24,120,,Thursday
11/23/2017,11/23/2017 12:30,105,,Thursday
11/23/2017,11/23/2017 12:38,95,,Thursday
11/23/2017,11/23/2017 12:47,95,,Thursday
11/23/2017,11/23/2017 12:54,95,,Thursday
11/23/2017,11/23/2017 13:01,95,,Thursday
11/23/2017,11/23/2017 13:03,95,,Thursday
11/23/2017,11/23/2017 13:10,95,,Thursday
11/23/2017,11/23/2017 13:17,95,,Thursday
11/23/2017,11/23/2017 13:24,95,,Thursday
11/23/2017,11/23/2017 13:32,95,,Thursday
11/23/2017,11/23/2017 13:38,95,,Thursday
11/23/2017,11/23/2017 13:46,105,,Thursday
11/23/2017,11/23/2017 13:56,105,,Thursday
11/23/2017,11/23/2017 14:03,105,,Thursday
11/23/2017,11/23/2017 14:03,105,,Thursday
11/23/2017,11/23/2017 14:14,90,,Thursday
11/23/2017,11/23/2017 14:17,90,,Thursday
11/23/2017,11/23/2017 14:24,90,,Thursday
11/23/2017,11/23/2017 14:30,90,,Thursday
11/23/2017,11/23/2017 14:38,90,,Thursday
11/23/2017,11/23/2017 14:47,90,,Thursday
11/23/2017,11/23/2017 14:52,90,,Thursday
11/23/2017,11/23/2017 15:03,90,,Thursday
11/23/2017,11/23/2017 15:07,90,,Thursday
11/23/2017,11/23/2017 15:10,90,,Thursday
11/23/2017,11/23/2017 15:23,90,,Thursday
11/23/2017,11/23/2017 15:28,90,,Thursday
11/23/2017,11/23/2017 15:32,75,,Thursday
11/23/2017,11/23/2017 15:44,75,,Thursday
11/23/2017,11/23/2017 15:45,75,,Thursday
11/23/2017,11/23/2017 15:49,70,,Thursday
11/23/2017,11/23/2017 15:56,70,,Thursday
